Hex,Segment,Field Names,Label,Predicted_Labels,Predict_Segment,ACC,F1,Precision,Recall,FPR,Perfection
320700005600000c000e000112081287010000000000ff09000a00202204121517240002,"[0, 1, 2, 4, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.itemcount_raw', 's7comm.param.item.varspec_raw', 's7comm.param.item.varspec_length_raw', 's7comm.param.item.syntaxid_raw', 's7comm.param.userdata.type_raw', 's7comm.param.userdata.subfunc_raw', 's7comm.param.userdata.seq_num_raw', 's7comm.param.userdata.dataunitref_raw', 's7comm.param.userdata.lastdataunit_raw', 's7comm.param.errcod_raw', 's7comm.data_raw', 's7comm.data.transportsize_raw', 's7comm.data.length_raw', 's7comm.data.ts_raw', 's7comm.data.ts_year1_raw', 's7comm.data.ts_year2_raw', 's7comm.data.ts_month_raw', 's7comm.data.ts_day_raw', 's7comm.data.ts_hour_raw', 's7comm.data.ts_minute_raw', 's7comm.data.ts_second_raw', 's7comm.data.ts_millisecond_raw']",ROSCTR_7-Function_0-SYNTAX_ID_18-type_fg_135-sub_function_1-ERROR_CODE_b'\x00\x00'-RETURN_CODE_255,18,"[0, 1, 2, 4, 5, 6, 7, 11, 12, 33, 34]",0.3888888888888889,0.45000000000000007,0.8181818181818182,0.3103448275862069,0.2857142857142857,0.17857142857142858
32010000bb000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000bb0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000bc000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000bc0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000bd000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000bd0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000be000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000be0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000bf000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000bf0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c0000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c00000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c1000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c10000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c2000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c20000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c3000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c30000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c4000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c40000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c5000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c50000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c6000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c60000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c7000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c70000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c8000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c80000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000c9000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000c90000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000ca000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000ca0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000cb000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000cb0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000cc000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000cc0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000cd000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000cd0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000ce000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
32030000ce0000010000000029,"[0, 1, 2, 4, 6, 8, 10, 11, 12]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.header.errcls_raw', 's7comm.header.errcod_raw', 's7comm.param_raw']",ROSCTR_3-FUNCTION_41,13,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.6923076923076923,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5,0.5
32010000cf000010000029000000000009505f50524f4752414d,"[0, 1, 2, 4, 6, 8, 10, 11, 16, 17]","['s7comm.header_raw', 's7comm.header.rosctr_raw', 's7comm.header.redid_raw', 's7comm.header.pduref_raw', 's7comm.header.parlg_raw', 's7comm.header.datlg_raw', 's7comm.param_raw', 's7comm.param.pistart.unknown1_raw', 's7comm.data.plccontrol.part2_len_raw', 's7comm.param.pistart.servicename_raw']",ROSCTR_1-FUNCTION_41,12,"[0, 1, 2, 4, 5, 6, 7, 11, 12]",0.7307692307692307,0.631578947368421,0.6666666666666666,0.6,0.1875,0.3333333333333333
